rank,mse
400,0.0904785941572023
391,0.0904785941766395
382,0.0904785941766395
373,0.0904785941766395
364,0.0904785941766395
356,0.0904785941766395
348,0.0904785941766395
340,0.0904785941766395
332,0.0904785941766395
324,0.0904785941766395
317,0.0904785941766395
309,0.0904785941766395
302,0.0904785941766395
295,0.0904785941766395
288,0.0904785941766395
282,0.0904785941766395
275,0.0904785941766395
269,0.0904785941766395
262,0.0904785941766395
256,0.0904785941766395
250,0.0904785941766395
245,0.0904785941766395
239,0.0904785941766395
233,0.0904785941766395
228,0.0904785941766395
223,0.0904785941766395
218,0.0904785941766395
213,0.0904785941766395
208,0.0904785941766395
203,0.0904785941766395
198,0.0904785941766395
194,0.0904785941766395
189,0.0904785941766395
185,0.0904785941766395
180,0.0904785941766395
176,0.0904785941766395
172,0.0904785941766395
168,0.0904785941766395
164,0.0904785941766395
161,0.0904785941766395
157,0.0904785941766395
153,0.0904785941766395
150,0.0904785941766395
146,0.0904785941766395
143,0.0904785941766395
140,0.0904785941766395
136,0.0904785941766395
133,0.0904785941766395
130,0.0904785941766395
127,0.0904785941766395
124,0.0904785941766395
121,0.0904785941766395
118,0.0904785941766395
116,0.0904785941766395
113,0.0904785941766395
110,0.0904785941766395
108,0.0904785941766395
105,0.0904785941766395
103,0.0904785941766395
101,0.0904785941766395
98,0.0904785941766395
96,0.0904785941766395
94,0.0904785941766395
92,0.0904785941766395
89,0.0904785941766395
87,0.0904785941766395
85,0.0904785941766395
83,0.0904785941766395
81,0.0904785941766395
80,0.0904785941766395
78,0.0904785941766395
76,0.0904785941766395
74,0.0904785941766395
72,0.0904785941766395
71,0.0904785941766395
69,0.0904785941766395
68,0.0904785941766395
66,0.0904785941766395
64,0.0904785941766395
63,0.0904785941766395
62,0.0904785941766395
60,0.0904804394854994
59,0.0904929344857834
57,0.0905815928664228
56,0.0906737731423545
55,0.0907817007831928
53,0.0911016201507661
52,0.0912795718529873
51,0.0914900683915906
50,0.0917784606536449
49,0.0920584260818324
48,0.0923902221560097
46,0.0928476526337791
45,0.0935008661378822
44,0.0939346935302389
43,0.0944590304993864
42,0.094933542146125
41,0.0955079774583291
40,0.0963747441195304
39,0.0967091764156637
38,0.0975749325933252
37,0.0984648723070429
36,0.099470817461337
35,0.1002768232865523
34,0.1009358301364353
33,0.1019500112653986
32,0.1039366204845979
31,0.1047729507919077
30,0.1067681084371674
29,0.1081880178659437
28,0.1094619182058624
27,0.1112820351356536
26,0.114286773681141
25,0.1167390346490748
24,0.1202275494733149
23,0.1234622567103307
22,0.1258077712434948
21,0.1347085256722775
20,0.1393576168221224
19,0.1462948765313676
18,0.1534225547688259
17,0.1621347733629545
16,0.1743625649366214
15,0.1716494055744348
14,0.1860153973417362
13,0.1902694950751704
12,0.1885954141724308
11,0.1668779310530337
10,0.1440201908992413
9,0.1186979277491118
8,0.0970892068679327
7,0.0805276117303284
6,0.0715617143515643
5,0.0717686701461064
4,0.0792111643458965
3,0.0979836663884781
2,0.1424606481925279
1,0.2705076140425613
